index,AAPL,ABBV,ABT,ACN,ADBE,AIG,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BK,BKNG,BLK,BMY,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DHR,DIS,DUK,EMR,EXC,FALSE.,FDX,GD,GE,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,JNJ,JPM,KHC,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,META,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,PYPL,QCOM,RTX,SBUX,SCHW,SO,SPG,TRUE.,TGT,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WBA,WFC,WMT,XOM
0.000394241,-0.00169106,-0.003928069,0.017144575,-0.001707428,-0.006743066,0.006789078,0.001819878,-0.002705895,0.000457565,0.002413135,0.001452174,0.000257962,-0.002569488,-0.00043008,0.000632822,0.001863407,0.001622931,-0.007752076,0.001935304,0.00607569,0.010965523,0.001060728,0.014031013,0.003515257,0.006637229,0.017754832,-0.004832462,0.001906723,0.009044293,-0.003717395,-0.001302475,0.010571344,-0.000822909,-0.005585192,-0.005845565,0.006424997,-0.00282737,0.005702697,-0.001456091,-0.000929721,0.014314328,0.001988664,0.001420627,0.004753133,-0.010020597,-0.00374544,-0.004645253,0,-0.004794541,0.000117346,0.001937814,-0.000440381,0.000303215,-0.003708306,0.005621364,-0.00517757,-0.002381529,0.000533723,-0.001936029,-0.005742084,-0.002738689,0.001118078,0.005647093,0.003635278,-0.001846746,0.004914052,0.004871738,7.11E-05,-0.003809826,0.004574201,0.025563694,0.001326638,0.00322789,-0.000622007,0.004479775,0.002924903,0.005092027,-0.006239231,-0.003277338,0.006339124,0.002787358,-0.000990556,-0.021638938,-0.002881493,0.003683128,0.003003088,-0.000884528,0.025890546,0.004076281,-0.003093798,0.01342984,-0.000660821,-0.006394736,-0.003900492,0.000220912,0.006173142,-0.007034771,-0.002301234,-0.002449417
-0.00102363,0.000390263,-0.000605696,0.006465419,0.007135234,0.003658142,0.008617352,0.010850006,-0.00751143,0.007673733,0.000923425,-0.005779348,-0.004788011,0.00155323,-0.014301565,-0.00655987,-0.003466527,-0.0004918,-0.000741457,-0.006951856,-0.001799958,0.004376407,0.008446481,0.004633735,-0.019106171,-0.012425058,0.005941976,0.000330219,0.005698018,0.001694385,-0.006322145,0.004845838,-0.00064589,0.003988922,0.000509056,0.006677747,0.01363035,-0.001958142,-0.001138096,-0.003284177,-0.000155149,0.01381401,0.004529181,0.002915328,-0.019764896,-0.000844609,-0.002404147,-0.0049963,-0.002208782,0.001495901,-0.017251947,-0.005715857,0.000880771,-0.002883455,0.003836118,-0.006192987,-0.018713615,0.000164437,0.000466803,-0.001724036,-0.002706515,-0.006879357,0.001641983,0.008781731,0.008830657,-0.000616266,-0.013158256,0.006411437,-0.00042649,0.004851897,0.00625526,0.021136804,0.003528906,0.000847845,-0.000311226,0.001717731,0.001001003,-0.002542735,-0.003134314,-0.004771352,-0.000632067,-0.022001489,0.002375553,-0.01460415,0.011217191,0.009877511,-0.000980859,-0.010676276,0.030173115,0.010423846,-0.005139637,0.00216833,0.008839652,-0.006631471,0.00052783,0.019231379,-0.013506001,-0.004781828,0.000256135,-0.00553316
-0.001269269,-0.005939537,0,0.014560019,0.005639856,-0.003869587,-0.007359235,0.006275206,0.008994339,-0.00706382,-0.002089069,-0.001418886,-0.001947749,0.004005169,-0.018787105,0.000424433,0.010518134,0.005931105,0.000370755,-0.018006625,-0.000379589,0.019373184,0.003542358,0.014253158,-0.017526011,-0.002235149,0.008403936,-0.013518225,-0.004746273,0.000781182,-0.005589794,0.001531958,-0.003698996,0.003156361,0.002879642,0.006909096,0.003603081,-0.000206447,0.00611941,0.000730905,0.006183276,0.011858979,-0.011356588,-0.009156676,-0.03333006,-0.002407572,0.000451092,0.005913732,-0.001936298,0.008928507,-0.021078672,-0.002815846,0.000879996,0.005305228,0.015451027,0.003705933,-0.008091918,0.010060187,0.006382851,0.004948765,-0.006858598,-0.002172371,-0.006055825,0.009977616,0.004916603,0.003538615,-0.012854009,-0.008128276,0.005601065,-0.00091939,0.001321988,-0.00359598,-0.000660809,-0.002862388,0.016054531,0.007863498,-0.001251367,0.022272591,-0.001221379,8.26E-05,0.00551747,0.002325356,0.00079076,-0.004721459,-0.000519214,0.003815108,-0.002658507,0.005055718,0.017482768,0.006323976,-0.008016967,-0.004613139,-0.007895536,-0.004118113,0.005369989,0.009478426,0.010671014,-0.019748999,0.005741612,-0.007426149
0.006405157,0.00274614,0.010397459,0.009590314,0.006566202,-0.003389325,0.004234442,-0.023509155,0.00642087,0.004866679,0.001336333,-0.020630358,0.017266257,-0.001653429,0.009769209,0.006346476,0.007287882,0.016193198,0.01069345,0.008880218,0.002084792,0.002428035,0.004312286,-0.000720082,0.012916554,0.003796725,0.001107887,0.004563463,0.009155582,0.018824945,0.007605576,0.013564101,0.002498219,0.008368056,0.002196493,0.011500569,0.025745318,0.023050705,-0.003598023,0.012341089,-0.004169474,0.014628603,0.002163771,0.001214984,0.017594643,0.010626891,0.003453035,0.000262155,0.000276861,0.004124175,0.011016151,0.005731929,0.007012936,0.013514788,0.005264382,-0.00060493,0.020855163,0.004222963,0.016141027,0.007697519,0.021132646,0.020930167,0.000462009,-0.000586897,-0.000530422,0.002301228,0.020629055,0.003715943,0.003247133,-0.000490718,-0.009704381,6.94E-05,0.008774346,0.003075717,0.001836138,0.000454373,0.009140212,0.018032201,0.023299032,0.004196118,0.002198304,0.024220282,0.006302996,0.003753052,0.00878548,0.009205,0.011679864,0.007094374,-0.001878489,-0.012197026,0.024806658,0.002625813,0.01582216,0.012497522,0.001783496,-0.002791113,0.014216217,0.018214314,0.015277031,0.002481389
0.004309503,0.014710109,0.008061998,0.008639367,0.003585283,0.014744288,0.005306702,-0.002748576,0.01845398,0.004993976,0.010765631,0.081579205,0.002679106,0.015415357,-0.007985762,0.001896134,0.002714717,0.0032124,0.008036477,0.000490979,0.002835339,0.018987685,0.00546176,0.007890351,0.001538631,-0.013465577,0.001880686,0.008954762,0.005015754,0.009660376,-0.011187265,0.008558098,-0.009563993,-0.001389672,0.001517897,-0.00354565,-0.005272254,0.023663928,0.005809677,0.005755634,0.011998384,0.000580936,0.008905857,0.007891526,-0.007937869,0.001288476,0.004336736,-0.004069117,0.005521934,0.010044171,-0.005069816,0.008696832,0.002181677,0.018692251,0.001748902,0.002843443,-0.002614298,0.014481021,0.008820186,0.005098588,-0.003024867,-0.004267759,0.01363331,0.011434245,-0.003720322,0.003212642,-0.002114355,0.023404322,0.005691971,0.013346861,0.012918207,-0.005000072,-0.002843281,0.003746237,-0.00521093,0.005205963,0.00733444,0.006749193,-0.000682573,0.002706117,0.012780854,-0.01907243,0.001569537,-0.014245535,0,-0.002518336,0.008940524,0.006166488,-0.001528891,0.001716607,-0.001058605,0.005500749,9.27E-05,-0.004473274,0.007830852,-0.001505821,0.011132517,-0.005197985,-0.002383347,-0.01498148
-0.000335126,-0.009826311,0.003858622,0.002577322,0.006658267,0.000766368,-0.006402761,0.03071607,0.0067006,-0.006664388,0.004568791,-0.009156401,0.00609679,-0.006751357,-0.001783447,0.000631371,-0.002312851,-0.001182616,-0.048644519,0.002288151,-0.007104021,-0.02466218,0.001554975,-0.004774809,0.003709431,-0.005437165,0.006114993,0.005706739,-0.00690314,-0.003294344,0.00077541,-0.003576179,-0.006177026,-0.005229471,-0.004560395,0.000819228,-0.008849707,-0.00424313,-0.011007736,0.00358057,0.001222463,0.000290089,0.008247961,0.007760049,0.003182793,-0.003611587,-0.004037224,0.002364531,0.000550446,0.002150164,0.001813749,-0.001069311,0.002176727,-0.01791694,-0.009781713,-0.005801668,-0.009770574,0.005575751,-0.006198695,-0.004034175,0.001513475,-0.00604459,0.000130219,-0.002324908,-0.000799206,-0.006128338,0.008663858,0.007220251,-0.006044559,-0.000726715,0.000566201,0.029969811,0.005677863,0.001783097,-0.005855891,0.001691771,0.001476644,0.005218029,0.004768179,-0.009379108,-0.00465685,0.003843782,-0.003928278,-0.002492611,-0.00154467,0.001979288,0.00028342,-0.013557504,0.021742165,0.003180048,-0.000111375,-0.009124404,0.002597169,0.000584607,0.00415151,-0.001508529,0.003363704,-0.001738567,0.008006084,0.007768439
-0.002218478,0.003372673,0.005318542,-0.005592482,-0.001976943,-0.003907601,-0.008180233,0.067924684,-0.004315766,0.000683708,-0.008280671,0.006520895,-0.001520611,-0.011711539,-0.008064379,-0.006542341,-0.000909691,-0.000941793,-0.013459207,-0.003925809,-0.006197756,-0.004656197,-0.002982211,-0.001676417,-0.000766549,0.010395549,-0.003466133,-0.003068819,-0.006317211,-0.011360215,0.00945231,-0.009288546,-0.009621768,-0.000232771,-0.007135672,0.001636798,-0.011623356,0.004538532,-0.015153672,-0.001788926,-0.009668013,-0.000871025,-0.007254194,-0.007198028,0.002520257,-0.003818793,-0.005634182,-0.000262259,-0.005795533,0.003598954,0.002051526,-0.002464643,-0.00021749,-0.000974777,-0.003282202,-0.011669686,-0.00935925,-0.005256028,-0.010262381,-0.004050887,0.000581622,-0.013190574,-0.005351842,-0.003935619,0.0027939,-0.006166275,0.001165143,0.003314774,0.000493295,0.000666206,-0.010048509,-0.004536857,-0.006773475,-0.001528273,-0.008693085,0.000675888,0.000246082,-0.007462678,-0.011276197,-0.007133879,-0.001713125,-0.009766186,-0.000393746,0.005436402,-0.002063384,-0.019055243,-0.002099232,-0.01932501,0.015796451,0.004021744,0.008051703,-0.011225136,-0.004828658,-0.008805371,-0.00790262,0.001508529,-0.023419216,0.001738567,-0.01670992,0.013512707
0.001724847,0.005938936,0.012882387,0.004304606,0.001739942,0.004116499,-0.002372017,0.028678769,0.013263573,0.000910733,0.007024133,0.001652879,0.01210157,0.007202942,0.016506968,0.014086287,0.00026983,-7.25E-05,0.017461845,0.014158998,-0.009997091,0.00885725,0.002075607,0.004066568,0.008017037,-0.020900091,0.004124718,0.003178269,0.001583139,0.003332149,-0.003847227,-0.003505087,0.003973198,0.003257585,-0.017717703,-0.002182728,-0.004506082,0.01456087,0.002164656,-0.008990884,-0.008206221,0.008480975,0.004464905,0.004824422,0.005809712,0.004916537,-0.000150692,-0.009164355,0.003591371,-0.000611752,0.011386329,0.005989913,-0.010274526,-0.001576469,0.003785771,0.001804204,-0.011630042,-0.000399386,0.004683876,-0.001068736,-0.000232629,0.002375223,0.002026592,-0.00194945,0.004506947,-0.009477109,0.007887025,-0.001793907,0.004639862,0.002660395,0.014190071,0.012008213,-0.004614949,-0.005537584,-0.00218515,-0.000338138,0.002455864,0.008391601,-0.011578877,-0.00283449,-0.010340166,0.003866359,0.004322023,0.014139733,0.00077449,-0.002017485,0.001532224,-0.002878173,0.019088361,0.008115635,0.013130979,0.001375816,-0.007005748,0.005096895,0.003126874,0.001290889,0.000123081,0.005389723,0.002783154,-0.003700933
-0.000400587,-0.002448881,0.000145642,0.003430717,-0.003007121,-0.00691699,0.0078852,0.041145005,0.006105167,-0.006468883,0.000197953,0.002631529,0.001752781,0.009681664,0.016239001,0.010177468,0.001062724,0.00344987,0.005311963,0.021265644,0.014387261,-0.024674521,-0.017914719,-0.022939863,0.006569067,-0.011312532,-0.004345196,-0.001533064,0,0.003448315,0.002213837,-0.010236445,-0.01522103,-0.008281436,0.034624416,-0.00575251,0.002706446,-0.001504604,0.003864196,-0.003256942,-0.003114331,-0.006720464,0.002514845,0.002771989,0.013715995,-0.009466453,0.006234275,0.007390827,0.006049068,-0.001530611,0.012317827,-0.012879798,-0.008384706,-0.000751894,0.008903713,0.000865045,-0.001930442,-0.003440704,-0.003362448,-0.007944294,-0.000465216,0.019771396,0.010330544,0.004526081,-0.005304408,-0.013516202,0.018768989,-0.006096939,-0.007956871,0.001629035,-0.000563632,0.070047721,0.000440306,-0.00995982,-0.007843062,-0.01041769,-0.009777719,0.009977927,0.01020317,0.001334701,-0.020041732,0.022638478,-0.005307308,-0.004518781,-0.006730716,0.002933386,-0.008714368,-0.003495114,0.02837169,0.017341951,-0.008331444,0.006667991,0.00065589,0.012436988,0,-0.006688975,0.000122491,0.008982438,-0.002783154,-0.003590246
-0.001062981,-0.039548416,0.013147342,0.012126189,-0.002777957,-0.032637938,0.008135091,-0.049255381,0.008631385,-0.005282472,-0.032146299,-0.046607866,0.004492487,0.000526515,0.030019723,0.020657678,-0.026918219,0.00784429,0.016886073,0.019427248,0.008628426,-0.013755504,-0.000264378,-0.006124762,0.008150848,0.039827566,-0.005694026,-0.04459627,-0.007621355,0.01618865,0.022814808,-0.000828052,0.012384622,0.003974468,0.017614089,0.006025645,0.002699254,0.002716818,-0.000851788,0.012605887,0.009004928,0.006720464,-0.034743119,-0.034606374,0.016682122,-0.003523952,0.001795454,0.013063601,-0.021333379,0.007478242,0.023385434,-0.018975525,0.004201243,0.023852142,0.011667078,-0.002235884,0.012925214,-0.013882372,0.000330084,-0.016737734,0.0066107,0.02394087,-0.033587334,0.004796007,0.003318465,0.018654182,0.0182009,-0.022915171,-0.008591234,-0.048479784,0.004875019,-0.066833657,-0.008623457,0.000431452,0.031620814,0.003522497,-0.008208028,-0.018369528,-0.018581624,0.005819471,-0.000803763,0.037759149,-0.00118314,0.006641799,0.007504398,0.040712072,0.000686502,-0.028566789,-0.034871335,-0.041642197,-0.00126657,-0.000819712,0.002619693,0.021210201,-0.016050792,0.011409114,-0.005908816,0.023318121,0.00618896,0.018556438
-0.001110854,-0.024185895,-0.002011326,-0.002540494,0.003807666,-0.00581188,-0.00062648,-0.015593224,0.004985799,-0.008479099,-0.013791801,-0.002757178,-0.001744814,-0.000158173,0.004636485,-0.006091686,-0.015939669,-0.000454192,0.011285013,-0.002019118,0.001415019,0.017305225,-0.002907568,0.006857609,0.001248384,0.019881579,-0.00411066,-0.012568587,-0.003832938,-0.000376515,0.015295899,-0.004983602,0.013354893,-0.001167249,0.003945661,-0.003830339,0.01338705,0.01309209,-0.005378796,0.035165382,0.011219636,0.009852061,-0.007322797,-0.008602862,-0.002385398,-0.00511242,-0.00396913,0.006983677,0.000560098,0.00220268,0.000230022,0.004613083,0.000220759,-0.008998265,-0.001729035,-0.000397175,0.004819846,-0.018704414,-0.020070518,-0.005495023,0.012863374,0.007541704,-0.007784254,0.00222043,-0.000795376,0,-0.001337093,-0.007708681,-0.005864308,-0.042595358,0.010605834,0.002470225,-0.004005508,0.00249798,-0.002138347,0.000906805,-0.007940189,-0.02349486,0.007682865,-0.006319398,-0.014577701,0.014188319,0.00334881,0.02625868,0.007192137,0.016903686,-0.008900102,0.012917432,0.004718522,0.001852415,-0.012253645,0.003456429,0.01768805,-0.000756373,-0.011273193,0.010009383,0.010073423,0.00537586,-0.002269248,0.009693329
0.003663792,0.008013293,0.002011326,0.006129178,0.006078103,0.013317099,0.006404071,-0.010810926,-0.002732975,0.007788068,0.016323589,0.001112162,0.005225334,0.005720632,-0.00042057,0.009527032,0.016699388,0.002387495,-0.003132557,0.005735848,-0.003021365,0.009287912,0.001851322,0.006083348,0.004976648,0.015409866,0.004831217,0.012568587,0.014297337,0.002131451,0.000832755,0.001189013,-0.00449437,0.003846582,-0.001806487,0.001916915,-0.000886983,0.001433663,0.010778714,-0.017076434,-0.004288495,-0.004913773,0.011074262,0.008994511,0.010266583,0.011823701,0.008443844,-0.006010948,0.004189447,0.001516011,0.003328508,0.003719323,0.001555643,0.009658901,0.004316681,0.005294756,0.007814499,0.012835371,0.009051777,0.005933472,-0.004919139,0.001313805,0.014977482,0.008259288,0.002136969,-0.010220937,0.006666573,0.012390345,0.003794156,0.008416664,0.005168979,0.009489734,0.002894651,0.000774054,-0.003676627,-0.002041824,-0.004035719,-0.001918989,0.000869507,0.001500422,-0.006054899,0.004050597,0.004121325,-0.005838873,-0.010032076,-0.008503376,0.009765532,-0.010258033,0.046105919,-0.000740905,0.009991452,0.012722011,0.008318647,0.001701521,0.016757288,-0.015590039,-0.000122096,0.006633545,0.003527103,0.000361713
-0.000595739,-0.009802705,0.01212672,0.003785539,0.001415677,-0.006057539,0.000311289,-0.016013792,0.004066375,0.002378284,-0.004414333,-0.009928193,0.003097029,0.006728106,-0.000421111,0.004026301,-0.006481445,0.005185708,0.006071356,0.000463868,-0.009883004,-0.010233309,0.002507097,-0.003158586,-0.005975547,-0.021993001,0.006405528,-0.001146509,-0.003159559,0.011826995,-0.014250647,0.003439486,-0.003949213,0.004295805,-0.014069695,0.003823017,-0.00444653,-0.002486223,0.003633301,0.008400411,0.005554696,0.002893433,-0.002772877,-0.002651671,0.010250527,0.017828134,-0.001116819,-0.002856717,-0.009802883,0.005664875,-0.002064799,-0.001420198,0.005978216,-0.008030038,0.004298545,0.006945145,0.011360203,0.001470493,0.005723694,0.001970026,0.005147188,0,-0.002857761,0.004294843,0.010617179,0.001579204,-0.00532948,-0.005393422,0.008538232,-0.003410762,0.006423987,0.002111605,-0.003786562,0.00898635,0.00337058,0.004306054,0.008891002,-0.003078106,-0.009253894,-0.000417022,-0.010727309,0.005927899,0.003128641,0.00521283,0.0010334,0.008330485,-0.002060112,-0.011628064,0.0124504,-0.01030096,0.007209782,-0.015723005,-0.004196406,-0.001890748,0.002521243,0.004938514,0.013116503,0.0014681,0.004767639,-0.010785789
-0.002181116,-0.006011615,0.001133722,0.010025063,-0.001730624,-0.005294248,-0.006871831,-0.023206925,-0.006014408,0.007747606,-0.012676435,-0.006408333,-0.001733262,0.015831931,-0.009301878,0.000201122,-0.012310622,0.002085841,-0.004411696,-0.009626103,0.016010894,2.96E-05,0.006174924,0.008481352,0.015610112,-0.000660986,-0.008901661,-0.01037834,-0.000633039,-0.00882568,-0.002536005,-0.000947681,-0.001508599,0.007271723,0.00449054,0.00353688,0.001780963,0.007392443,0.003719216,0.017076546,-0.002773564,-0.00028906,-0.00892729,-0.00803902,-0.014586221,6.36E-05,0.001711765,0.002662138,-0.006211247,0.00203149,-0.005988779,0.002075267,-0.001104287,-0.002444229,0.005499941,0.002245323,-0.002112386,-0.008855376,0.003246766,0.003274714,0.000114255,-0.002253352,-0.002999482,0.006076189,0.00867545,-0.002844501,-0.004910908,-0.005279079,0.005087931,-0.002895136,-0.032728827,0.004275146,-0.002905461,-0.001364153,0.003664127,0.010572334,0.006326371,0.007486346,-0.001404284,0.006147414,-0.002990996,-0.004264826,0.009521093,0.006804583,0.003094436,-0.042364238,-0.002523623,0.005202156,-0.01407427,-0.000998564,-0.006795994,0.007892326,0.007921653,-0.008743461,-0.012138342,-0.001071952,-0.00386874,-0.011620465,-0.01246795,0.002312162
0.000177225,-0.014098542,0.006353926,0.0018686,0.004163572,0.002324174,-0.000313646,-0.005231086,-0.01035148,0.008218619,0.024121544,-0.00733809,0.009250916,0.005052404,-0.004684142,0.002207096,-0.003649125,-0.004413521,0.003310575,-0.003281537,0.011215013,0.005541175,-0.000524143,-0.003867974,-0.000491613,0.024805364,-0.074637594,-0.003134578,0.001582064,-0.038566964,0.018819161,0.001184647,-0.004444656,0.002183208,0.006945612,0.007036539,-0.001780963,0.000237589,0.003162538,0.002070898,-0.01070359,-0.008999737,-0.002688566,-0.001625998,-0.006381578,-0.000829399,0.001189229,0.007493765,-0.002835878,0.009798541,-0.004515029,-0.02474445,0.001324856,0.008417601,-0.002074338,0.000640515,-0.007366788,0.004437652,0.005409276,-0.01515351,0.004779692,0.006184738,0.005591789,0.009186988,0.01132143,-0.00348756,-0.004710049,0.001429598,0.006813644,0.004077144,-0.034618845,-0.004934658,0.009134523,-0.002990492,0.004864635,0.00312792,0.010976028,-0.008643111,-0.001933968,-0.00265359,0.000831841,-0.004759301,-0.003486945,-0.0029285,0.00308489,-0.052755634,0.004183385,-0.007417337,-0.010552634,-0.004756482,0.006906,0.006395087,0.002988383,-0.00210236,0,-0.000214115,-0.051191052,-0.000185465,-0.047625199,0.014841921
0.008722417,0.028206238,0.004073185,0.014006156,0.001645036,0.018045781,0.002505163,0.041940312,0.016305411,0.002875595,0.00752439,0.020528676,0.005265488,0.013349786,0.020279619,0.007787005,0.02681451,0.01854254,0.01385894,0.009192213,-0.00102284,0.000117589,0.007702002,0.012517925,0.005152453,-0.003660109,-0.016715187,0.017748546,0.011317312,0.013405864,-0.008248314,0.009307924,-0.001327739,-0.002873352,0.011469904,-0.00649337,0.001780963,0.00213545,0.009086875,-0.006920174,0.01070359,0.001748262,0.018544165,0.017168374,0.01928899,0.013758264,0.008947551,-0.003481382,0.008484317,-0.002086108,0.02169372,0.004908748,0.001543736,0.003376878,0.005602284,0.004224278,0.015913316,0.00922251,0.007538112,0.006396932,0.010278499,0.008743389,0.014694975,0.00056235,0.005548544,0.011212186,0.027496107,0.012352342,-0.003155369,0.006671416,0.017843502,0.036904584,0.014094079,0.003672801,0.007554235,0.002228111,0.008662389,0.020808237,0.01380772,0.01172202,0.012558099,0.012799531,-0.00213687,-0.0080819,-0.001284032,-0.017255028,0.007918051,0.013843245,-0.004317326,0.021351409,0.007623803,0.004032174,0.002528598,0.005722936,0.006562406,-0.001287614,0.017314616,0.006473564,0.003450111,-0.008781942
-0.006076328,-0.009129995,-0.001683301,-0.002457422,-0.009752361,0.003982068,-0.008795384,0.057810154,0.007242326,-0.008575816,-0.002595844,-0.00482176,0.007664692,-0.00377446,-0.017722131,-0.00838836,-0.000518584,-0.008651429,0.007936454,-0.008879096,-0.004194966,-0.019737458,-0.007177859,-0.034313982,-0.00626022,-0.011716484,-0.008801032,-0.007107708,-0.004386114,-0.00410587,-0.009161315,0.004796514,-0.013664186,0.000230101,-0.01891343,0.001356238,-0.010734119,-0.007153051,-0.003232055,-0.023539154,0.011963298,0.00145447,-0.007064977,-0.006408806,-0.004565429,-0.007204358,-0.006869798,0.00071019,-0.018474285,0.001117967,-0.006264489,-0.00636393,0.005055648,-0.01253607,0.004967041,0.002087755,-0.00767625,-0.001300587,0.006054559,-0.009943899,-0.001912363,-0.011737145,-0.004063948,0,-0.004901666,0.013259755,-0.004823695,-0.01363849,-0.003024506,-0.008839415,-0.008881717,-0.001462842,0.002402306,0.005611319,0.01018263,-0.002562807,-0.006449019,-0.007776233,-0.014335786,-0.002793961,-0.017224801,-0.007565018,0.005623815,6.28E-05,-0.006445742,-0.01559201,-0.003296389,-0.000468827,0.006576475,-0.022983916,0.001365164,-0.031613268,-0.011429633,-0.004384673,-0.004334735,-0.013620563,-0.019100979,-0.014484826,0.000529368,-0.005452165
-0.000232652,0.005912923,0.001683301,-0.004109056,0.004573418,0.023357202,-0.002685395,0.100761288,0.029975214,-0.004507199,0.009665076,0.021150371,-0.003642691,0.004226455,-0.01544444,-0.005429785,0.009219042,-0.009344356,0.0073391,-0.001252558,-0.033921047,0.000809059,-0.008814548,-0.002727083,-0.004194976,-0.019169655,0.00153366,0.00733611,-0.000313985,0.004873754,-0.018865735,0.009293849,0.008240054,-0.003920053,-0.026753636,-0.0059815,-0.007219986,0.015905482,0.00014691,-0.012520042,0.028704445,-0.007879656,0.00923524,0.009858459,-0.01166255,-0.006873217,-0.004904219,-0.007514707,-0.008064471,0.005127676,-0.004580664,0.001343243,-0.00858748,-0.014199674,-0.001330219,0.000353406,-0.016541689,0.001381865,-0.002209368,-0.00111091,-0.000337537,-0.015677106,0.010844133,-0.002346024,-0.003887265,0.014308588,-0.013051455,0.005135629,-0.006359662,0.019409205,0.019779467,0.015036743,0.010632502,-0.004503386,0.009490282,-0.002569292,-0.007294681,0.019234997,-0.008132991,0.001972803,0.00166916,-0.009297991,-0.009911494,-0.001258862,-0.013280135,-0.007690083,-0.000398488,-0.006428871,0.011113559,0.001256072,0.008962639,-0.006760319,-0.003838843,-0.006517068,0.001693912,-0.011603957,-0.002301931,-0.009019369,0.009223658,-0.01062605
-0.000521279,-0.001646449,0.02546501,0.014309282,-0.040376257,-0.003820399,-0.002692696,0.028210656,0.014311951,0.001988801,-0.000928385,-0.004415751,0.000486743,0.001354762,-0.008684216,-0.000807009,-0.00260003,0.005758921,0.022223338,-0.003295297,0.003569501,0.000748492,-0.001983664,-0.008476762,-0.006076619,-0.003119735,-0.020809452,0.010339281,0.000313985,-0.012099815,-0.00038318,-0.006031072,-0.0055498,-0.00335514,0.001533978,-0.000272674,0.008119605,-0.003160938,-0.012982835,-0.008313802,0.043201391,0.001756136,-0.002462773,-0.002015115,-0.012300745,-0.00711364,-0.001341572,0.0039587,-0.006382495,0.008414525,-0.001148582,-0.00336122,-0.003322808,-0.002939732,0.020006493,-0.009087338,-0.010160426,0.001623355,0.006936293,-0.002894464,0.0033732,-0.006110462,-0.003319191,-0.003011114,-0.007165716,0.008518599,-0.006702417,-0.000141898,0.003750188,-0.000903455,-0.003619352,-0.006921761,0.082215515,-0.010874949,0.005298586,-0.004147341,-0.004001911,0.006144662,0.002482275,0.003444206,-0.007533367,-0.002878317,-0.016145261,0.002201806,-0.001311206,0.002175055,-0.000740634,-0.000157293,0.016363844,-0.007812547,0.008508058,-0.002139399,-0.001099799,-0.013553094,-0.006260353,0.000220537,-0.02265556,-0.009291613,-0.009488307,-0.004430253
0.001442369,0.004453485,-0.007406692,-0.003863737,0.005391686,0.011899145,-0.000476073,-0.014711301,-0.007622963,0.007687913,0.002433901,0.004986897,-0.000364984,0.013892137,-0.004808865,-0.007698655,0.006074055,-0.003669449,-0.012108982,-0.003306408,0.002596756,-0.010016227,0.005150056,-0.011077776,-0.010881086,0.000446477,-0.016786903,0.001694071,0.007507143,0.002457693,0.005252296,-0.003496149,0.00134238,-0.003715751,0.005941603,-0.00437417,-0.008119605,0.017425167,0.000298111,0.000725583,0.00056724,0.0002924,0.008841867,0.009649983,-0.011808995,-0.02718649,-0.000597055,-0.001879984,-0.004960241,0.002789354,-0.001840292,-0.002809988,0.003986047,0.002488082,-0.004993861,0.000748465,-0.029404192,0.005741919,-0.001034092,0.001114613,0.001233536,0.000957275,0.010827826,0.003198905,0.000130852,0.00211854,-0.020838944,0.01343066,0.010887653,0.020006451,0.008551085,-0.029086155,0.012839741,0.00694962,0.003224427,0.004370824,-0.001253829,0.008502877,0.007761549,0.000408967,0.005028688,-0.000240488,-0.010776249,-0.001446259,-0.003944714,0.002564332,-0.005887129,-0.002520478,0.002193031,0.006682276,-0.006725237,0.006589849,0.010942036,-0.010385356,0.017200933,-0.00066064,-0.000393108,-0.000762267,-0.009045558,0.006515349
-0.00015813,-0.003149767,0.001375813,-0.003469768,-0.003264235,-0.003099475,0.002535804,-0.006371714,0.006759737,0.004388271,-0.009771196,-0.010286804,0.008959909,-0.011188106,0.003062878,0.007698655,0.001098451,0.007254885,0.004931522,0.005817996,0.001343828,0.005576942,-0.00039528,0.002276164,0.013365749,-0.013474545,0.019349365,-0.005771556,0.004663354,0.034409702,-0.008224423,-0.002220395,0.011527869,0.008571682,-0.001524431,0.019265308,0.012601673,4.66E-05,-0.005579389,0.00144998,0.010158271,0.009313503,-0.013890713,-0.014299251,0.014853103,0.000726851,0.00201295,0.007241328,-0.003515567,-0.000660167,0.004365164,0.001012337,0.003969818,0.000602007,0.004637997,-0.003354788,0.008247589,-0.003959312,-0.004406833,0,-0.000560554,0.006484938,-0.009589985,-0.001363044,0.000522791,-0.003634235,0.00707042,-0.009595165,0.007586087,-0.003296176,0.008103383,-0.010981053,-0.001767906,0.00136699,-0.003811726,-0.000671,-0.000418176,-0.01091896,-0.00616906,-0.002868001,-0.002846485,0.005510977,0.005202743,0.009707255,0.00525592,0.014084689,-0.00696077,-0.003951013,-0.015665148,-0.016087576,-0.000701811,-0.000647778,0.006688391,0.004716103,-0.003773606,0.007900123,0.015468,0.008542881,0.008780839,-0.004544224
