index,AAL.L,ABDN.L,ABF.L,ADM.L,AHT.L,ANTO.L,AUTO.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BDEV.L,BEZ.L,BKG.L,BLND.L,BME.L,BNZL.L,BP.L,BRBY.L,BT.A.L,CCH.L,CNA.L,CPG.L,CRDA.L,CRH.L,DCC.L,DGE.L,ENT.L,EXPN.L,FCIT.L,FLTR.L,FRAS.L,FRES.L,GLEN.L,GSK.L,HL.L,HLMA.L,HSBA.L,HSX.L,IAG.L,IHG.L,III.L,IMB.L,INF.L,ITRK.L,JD.L,JMAT.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LSEG.L,MNDI.L,MRO.L,NG.L,NWG.L,NXT.L,OCDO.L,PHNX.L,PRU.L,PSN.L,PSON.L,REL.L,RIO.L,RKT.L,RMV.L,RR.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SHEL.L,SKG.L,SMDS.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,TW.L,ULVR.L,UTG.L,UU.L,VOD.L,WEIR.L,WPP.L,WTB.L
0.003834076,-0.007425006,0,0.001902126,-0.003146359,0.011387659,-0.008652299,-0.047792558,-0.00553006,-0.001050034,-0.009375025,-0.001508334,0.00156716,0.002797261,0.005522381,0.007745402,-0.015391374,-0.005152901,0.013528507,0.036123682,0.008908509,0.036427139,0.001541098,-0.008046562,0.001988716,0.001923175,0.004866191,-0.00427655,0.005967605,0.009797066,0.003697009,0.007722191,0.022369669,0.000682636,0.003683071,0.011497093,0.000598195,-0.002271861,0.005088955,-0.001349001,-0.001840117,-0.007912201,-0.002594103,-0.001378578,0.006911769,-0.007710299,0.01621384,0.004668283,-0.01263032,-0.006239833,-0.011472404,-0.006010918,0.003058936,-0.006839427,0.006406794,0.004352445,-0.001735636,0.010256561,-0.006033114,-0.003482278,0.005069747,-0.003644314,-0.004732602,-0.002214735,-0.007787088,-0.007522393,0.003557825,-0.004987382,0.00932062,0.000842069,0.01512889,-0.003828844,-0.011543065,-0.05803524,0.011420322,0.000909381,-0.008084449,-0.007154354,0.009286652,0.004854483,0.013373706,-0.013875269,0.001890126,-0.001845183,-0.004275305,0.01279353,0.008346539,0.008210898,-0.003202381,-0.011253168,0.002209922,0.003797118,-0.012270114,0.003346673
0.003263045,0.039541023,-0.022622513,0.000759737,-0.001576706,0.011848519,0.047643574,-0.000523572,0.004610269,0.01159338,-0.003144642,-0.007142167,0.006050699,-0.001863865,0.007771372,0,-0.002451922,-0.0016158,-0.002604194,-0.015414405,0.007180374,-0.032196231,0.007161188,-0.008564529,0.001985033,-0.001098397,-0.008006963,0.000714217,0.000881119,0.001391678,0.007353019,-0.004282639,0.003962538,0.016915153,0.054376813,0.013910371,0.002985097,0.001515182,-0.001523838,0.008066846,-0.001843119,-0.002651327,0,0.0061876,0.003113672,0.002319434,0.005174543,0.009272112,0.013986083,0.00386755,0.00383868,0.002408559,-0.003204798,-0.001307946,0.005837147,-0.002174004,0.001939502,-0.015217231,0.001007903,0.000774941,0.009437042,0.012696893,0.004732602,-0.006674125,0.002602439,0.038875713,-0.006165729,0.000249842,0.009891488,0.023295602,0.009712575,0.002872877,0.006941925,0.02010898,0.003306783,0.007246294,0.004275072,0.027045853,0.001399866,-0.003233817,0.003636174,0.004646711,0.00215623,0.009191392,0.002139971,0.011585281,0.008277314,-0.011464255,0.01354042,0.00615374,-0.002455746,0.006476052,0.005861583,-0.002315647
-0.001249602,-0.005493395,-0.017103798,0.006436026,0.003151316,0.006457236,0.005085819,-0.005778842,-0.006460327,0.008170294,0.004713325,-0.015982806,0.006207568,-0.001867505,-0.005479357,-0.004707501,-0.012350942,-0.010403105,0.005201686,-0.014123025,-0.015530016,0.007361094,0.005083972,-0.010466471,0.00461569,-0.006340473,-0.007367059,-0.002859209,0.012253921,-0.003483034,-0.002445004,0.000857927,0.001129444,-0.003360218,0.004862908,0.003645052,0.006536014,-0.013719792,-0.004075505,-0.003129626,-0.005550613,-0.016057513,0,0.002737872,0.005168563,0.006158561,0.003092119,0.00460391,0.000338775,0.012686364,-0.007692446,-0.012101782,-0.010118157,-0.00393465,0.001586093,-0.005455627,0.004070795,-0.025604694,-0.010380949,-0.007776089,-0.007542605,0.02988816,-0.009964455,-0.029447397,0.001947372,0.003172281,0.007803316,-0.00526247,0.006540319,0.008189976,0.008145125,-0.003192554,-0.006941925,-0.007686507,-0.013531346,-0.015003507,-0.003148236,-0.008293287,-0.001399866,-0.004056774,0.004260663,-0.003316841,-0.011916102,-0.007346209,0.00978532,-0.01450242,-0.015053583,0.013073715,0.008665061,0.009666875,0.005639271,-0.015722736,-0.002340473,0.006419257
0.001453189,0.01221313,-0.005766703,-0.00605612,0.002618339,-0.003516873,0.022571518,-0.00184574,-0.004640387,-0.000927435,0.004691214,0.00418463,0.002703639,-0.003745266,0.000228897,-0.011525525,0.001655633,0.001632466,0.005604696,-0.001861837,-0.002238272,-0.006306383,-0.000507312,0.003197091,-0.001975532,0.003588514,0.004566991,0.007132713,-0.005670711,0.002787337,0.003055179,-0.000857927,-0.002825788,-0.010148937,0.006906066,0.028232504,-0.003559906,0.006120924,-0.008200982,0.001193443,0.002779256,0.009843515,0.005181565,-0.006858786,-0.00529812,-0.013132636,0.002825863,-0.020197352,0.000677012,-0.000586544,-0.005808234,0.011700879,0.005584956,0.006875254,0.009987053,0.006543295,-0.007953485,0.007623658,-0.008178019,-0.022898822,0.005034855,0.012458615,-0.011510739,0,-0.001947372,0.00945761,-0.00327802,-0.003523817,0.007792334,0.002850894,0.000737247,-0.001920808,-0.010112657,0.000881513,0.002387314,0.009573716,-0.000450731,0.010197699,-0.007591799,0.000812695,0.017490671,-0.002661393,0.007734422,-0.001845183,-0.002119176,0.006089904,-0.005769636,-0.000494903,-0.015014265,-0.004058939,0.003416976,0.018945103,-0.004109104,0.000511739
0.006412086,0.082711574,-0.008852272,-0.001519778,-0.002094277,0.001760061,0.045448619,0.007624582,0.003714031,0.003293447,0.006220831,0.008534928,0.016073522,0.002810283,0.003655481,0.010176538,0.009876577,-0.00326782,-0.002583138,0.006773026,0.003355687,-0.005437065,0.005060892,-0.006863469,-0.008606587,0,-0.001052168,0.019705064,0.003929492,0.001390911,-0.004892924,-0.003439552,-0.004537661,-0.000680314,0.03847927,0.048921997,0.004743592,0.003046522,0.006157017,-0.003285109,-0.000925495,0.016777526,0.000774731,-0.001377316,0.004008594,-0.007023054,0.000256303,0.010695438,0.003040894,0.005557999,0.012542336,-0.002007656,0.01959288,0.001630083,0.008851797,-0.009830955,0.007648828,0.015075543,0.003074516,0.006369473,0.00250775,0.009742146,0.007209762,0.009912424,0,0.031762714,0.008311229,-0.006577287,0.001938347,0.002031195,-0.012233772,0.010835062,0.003901731,0.00527233,0.009728189,0.00813385,-0.001804119,-0.003175792,-0.005944551,-0.001625937,-0.001045072,-0.002668375,0.00256516,-0.002773727,0.01097062,-0.013287079,0.012545905,0.002842443,0.013444384,0.019633155,0.020738847,0.005347643,-0.000588437,0
0.001212856,-0.003860849,-0.00027752,-0.005337538,0.019206461,-0.012979527,0.010020706,0.015335104,-0.006508718,0.006350598,0.002323086,0.004131689,0.008316193,0.015777488,0.008628576,0.0592935,0.002454257,-0.004264493,0.002152906,0.008132403,-0.003355687,0.012641301,0.012540811,-0.005986788,0.006627056,-0.002206717,-0.008102978,-0.004890003,0.01040279,0.00069463,0.00672179,-0.00258745,-0.005701531,0.003735804,0.000661927,0.002632577,-0.001776211,0.002278659,0.00459311,-0.014310697,0.001850004,-0.004387975,0.006434299,-0.006221821,0.008097315,-0.003137236,0.000769357,0.011661012,0.014403391,0.007555979,-0.005769066,0.004411391,-0.003455381,0,0.003105435,-0.008820104,0.000406243,0.01362284,-0.008219884,0.023530497,-0.008805118,0.003984042,0.009058547,-0.013751095,-0.001951263,-0.000289602,0.002980662,0.006325158,-0.002585426,0.00485837,0.00595004,-0.002221217,-0.004684084,0.000219119,0.002594208,0.004490389,0.003830068,0.006341346,0.027444908,0.009716771,0.005214251,0.004664935,-0.015352734,-0.007435115,-0.002520924,0.002404757,0.011363669,-0.002842443,-0.00709518,-0.003996008,0.00902819,0.032531655,-0.007681065,-0.001536004
0.000646229,-0.010500002,0.010780868,0.016303729,0.016318542,0,-0.003525213,-0.002841531,0.00372449,0.000612214,0.003859346,-0.009156348,-0.000770573,0.006425221,0.002934841,0.011385302,0.006514757,-0.001644965,0.004291835,-0.004112021,0,-0.00359566,-0.007505628,-0.010680429,0.000660191,0.008250702,0.008102978,-0.002103126,0.003873924,0.002774007,-0.000609305,0.00172571,-0.001143928,-0.002375743,0.011188157,0.006987272,0.000592525,0.002273688,0.009627683,0,0.019222579,-0.006175553,-0.001540463,0.017869806,-0.00461899,0.004702171,0.003836746,0.001885733,0.003651357,0.005773697,0.008641348,0.003196138,-0.00057678,0.009079089,0.004125917,0.005521826,0.005973867,-0.016536314,-0.005950135,0.001162068,0.00755203,0.00453391,0.006622379,0.002304924,0.002600839,0.004766425,0.012369013,-0.000504616,0.003230898,-0.00202161,0.016912123,0.002538278,0.002344785,0.015433271,-0.003302726,-0.012624239,0.006723549,0.008810647,0.009895693,0.004823037,0.003115681,0.0019927,0.002598033,0.004653449,0.006708372,0.008768569,-0.006182537,0.006783626,0.01725535,0.0049925,-0.004266376,-0.001033065,-0.002969858,0.003325192
-0.006955681,-0.025337842,0.007396232,0.00075184,0.007558631,-0.02100298,-0.023824848,-0.009094387,0.001857014,-0.015113414,-0.006957954,0.00741871,0,-0.001831513,-0.01110745,-0.001888586,0,-0.0115913,0.0127662,-0.005981814,-0.015810793,-0.018479776,0.007505628,0.004192894,-0.001320818,-0.006043985,-0.010582278,-0.01200167,-0.003657929,-0.007646885,-0.009182755,-0.014763166,-0.009200746,-0.007845811,0.016228808,-0.043278906,-0.00474912,-0.016794521,-0.019348961,-0.006239833,0.002716284,-0.00799642,-0.00541028,-0.022736187,-0.003091371,0.000781604,-0.009490873,-0.005667482,-0.0049824,-0.005194792,0.003816703,0.003186135,-0.008113942,-0.010709172,-0.007749963,-0.031322614,0.009944363,-0.00711154,0.002850128,-0.048790117,-0.006289516,-0.005386157,-0.008998487,0.006883412,-0.001299574,-0.04208366,-0.006030878,-0.01142011,0.003863538,-0.015086898,-0.00438419,-0.008592211,-0.017323395,-0.004323242,-0.00165558,-0.019239974,-0.012361183,-0.015151993,-0.007137115,-0.008051634,-0.014623513,-0.00398926,-0.001093091,-0.018744925,0.0045864,-0.000529412,-0.000516839,-0.009634394,-0.018838677,0.003976227,-0.004284545,-0.020360806,-0.007164166,-0.000510904
-0.007291008,0.014331618,-0.028233241,-0.021269207,-0.004528275,-0.025177932,0.016736741,0.000782591,-0.009319916,0.005372424,0,-0.023980807,-0.001543275,0.000916215,-0.006861837,0.009719525,-0.019673064,-0.003002604,-0.022664967,-0.007885375,-0.0051355,0.010644882,0.000996527,-0.008403233,-0.015989737,-0.013035731,-0.009262461,-0.002132792,-0.004104196,-0.011934116,-0.001230818,-0.001751399,-0.005212841,-0.000685208,0.010249909,-0.001667659,-0.005968634,-0.010835917,-0.013457858,-0.01151652,-0.003623183,-0.028043519,-0.022467062,-0.00839727,-0.012722529,-0.016542263,-0.002322327,0.004859552,-0.01509868,-0.052268439,-0.009569321,-0.002388695,-0.016279584,-0.015453118,0.001037038,-0.026483899,0.000998949,-0.013525043,0.005161228,-0.009393588,-0.011421316,-0.018649372,-0.001428095,-0.016135509,0.004541048,-0.0052737,-0.001210647,-0.005630762,-0.026043371,-0.003292043,-0.024088623,-0.008343826,-0.02249094,0.002812406,-0.00379389,0.005994758,-0.010685585,-0.01280434,-0.007188333,0.000808212,-0.010364565,-0.002000792,-0.008925509,-0.015252816,0.003322301,-0.016277792,0.002582207,-0.000744898,-0.011957093,0,-0.009347145,-0.015949411,-0.013876522,-0.00460952
0.002182007,-0.00913261,-0.005630553,0.014103397,0.004528275,0.025177932,-0.008333401,0.017580722,-0.006575807,0.021811033,0.012336382,-0.002898967,-0.001159039,0.005479498,0.002750387,0.017321907,0.004954603,0.030275391,0.00904186,0.004060179,0.011376721,0.002568364,0.011389105,0.008868027,0.006693326,0.010829014,0.012449035,-0.007859951,-0.003903683,0.052281514,0.002459959,-0.001754353,0.010973047,0.001712036,-0.021256784,-0.024263974,0.002690148,0.004658487,0.063104534,-0.000463485,-0.001816591,0.002748416,0.01442643,0.009790143,-0.007211623,0.009486171,0.009257052,0.019734028,0.004048664,-0.016290528,0.012422409,-0.006798558,0.011759675,0.00495797,0.005683168,0.015055201,0.005973156,0.021053371,0.07772349,-0.002876505,0.006361258,-0.002609584,0.006174174,-0.016400139,0.006451505,-0.013078175,-0.01300477,0.014018483,-0.005290622,0.006164058,0,0.001610009,0.02249094,0.00595947,-0.003331886,-0.009237867,0.004788725,0.002574036,-0.007240203,0.011245001,0.018746978,0.003332315,0.003167267,0.014306592,0.003724209,0.019976799,0.004630625,-0.002362721,0.017488425,0,0.01600412,-0.001608909,0.014475337,0.007416069
-0.000531479,-0.000798154,0.007593855,-0.004552221,-0.007052896,-0.024556092,-0.00719857,0.005367484,-0.00946987,-0.006270612,0.000766017,0.01353024,0.019711859,-0.011910465,0.002971139,-0.015140017,0,-0.007810041,-0.004725945,-0.010457654,-0.003399259,-0.017503081,-0.00394671,0.005560739,0.007973581,-0.003596532,-0.002831786,0.000717048,0.003037628,0.016617123,0.004902001,0.001754353,-0.001149188,0,0.005842162,-0.005924614,-0.002690148,0.001547912,-0.009832826,0.001698118,0.001816591,0.00547442,0.002081178,-0.011900658,0.00407124,0.017934241,0.003576906,0.00762857,-0.015951199,0.003402907,0.001897523,-0.002812961,-0.005568513,-0.005621003,-0.006201595,0.036121408,0.005444253,-0.004175072,-0.016568842,0.015516861,-0.001268853,-0.000581158,-0.013826172,0.013297064,0.003210347,-0.002759003,0.001498558,0.009822242,0.003309974,-0.000409871,0,-0.007751931,0.002380016,0.005049016,-0.006937021,-0.032063033,-0.010979084,0.028510133,0.004461696,-0.007214617,-0.002088832,0.000665038,-0.000962906,0.004723561,-0.004139047,0.007356674,-0.017085447,0.000497934,0.000787666,-0.003976227,0.002839574,0.014917577,0.008941981,-0.003829141
-0.005919213,-0.039907394,-0.008158688,0.007575898,0.000505479,-0.012508105,-0.048098044,-0.003319337,-0.004768648,0.009290645,-0.018547708,-0.012191116,-0.009328967,0.002761061,-0.005033181,0.005897839,-0.00744094,-0.0029445,0.003868667,-0.008780236,-0.013714571,-0.002151777,-0.002970196,0.014223738,-0.001987399,-0.003053745,-0.020774452,0.00571851,-0.00455994,-0.008606555,-0.002447997,-0.012346019,-0.005767102,-0.0006844,0.003230958,-0.044771565,0.003883369,-0.001547912,0.008853958,-0.002934851,0.000906899,-0.029549575,-0.006256432,-0.012043991,0.001309512,-0.005424283,0.001019578,-0.011067013,0.006478887,0.007384614,-0.010481251,-0.00443639,-0.016296743,-0.0006633,-0.002595492,-0.022422312,0.001972366,-0.000837484,0.024397109,-0.020881029,-0.003817009,-0.01168895,0.002397654,-0.016451888,0.000640744,-0.039288182,0.000816731,0.002503338,-0.018006528,0.004498144,0.004490767,-0.007159324,0.005531627,-0.001753401,-0.0024033,-0.003359852,-0.007619004,-0.004381954,-0.009224085,0,-0.006924801,0.000664833,-0.004966859,-0.003777337,0.001657675,-0.005512607,0.006246904,-0.000124349,-0.009493877,0.00199017,-0.004737002,-0.024084557,0.004736575,0.007135725
0.006818397,0.012386568,0.017362561,-0.014443475,0.008052223,0.009395778,0.008805109,-0.007702232,0.018939908,-0.002919316,0.014711925,0.017245588,-0.001722944,0.003669907,0.007995519,-0.001858833,-0.005826077,-0.008885953,0,0.012314953,-0.001727602,-0.002156417,0.003958279,-0.005481887,-0.000663522,0.000555989,0.013659545,0.007102158,0.003692892,-0.00935194,-0.004913963,0.010591666,0.003464188,0,0.00771215,0.018952297,0,0.001547912,0.000978867,0.013674389,-0.000906899,0.002807652,0.004956318,-0.001426651,0.001830871,-0.002333761,0.000763984,0.013422642,0.022185951,-0.003070259,-0.00672741,0.000404256,-0.002392557,0.003312455,0.006217662,0.009029237,-0.001479011,0.014137342,0.013378941,-0.000413784,-0.007035382,0.012560108,0.004300977,0.035690471,0.001920133,0.027709498,-0.00422598,0.000749666,0.014033099,0.002444884,-0.010887773,0.00618599,0.001574734,-0.000877775,0.01575598,0.024692747,0.005777412,0.000627209,0.020842478,-0.002416144,0.003363387,-0.005998035,0.039858962,-0.000946225,-0.005397554,0.006558976,0.001555613,-0.002866756,-0.002387449,-0.005982029,-0.001663443,0.010239874,0.005889295,-0.001270409
0.004117705,0.013045459,-0.016233214,0.014065965,-0.009063437,0.020975363,0.021679391,0.004115261,-0.003759324,-0.001109621,-0.004622667,-0.003513353,0.018791732,-0.010124359,-0.0100619,-0.01688588,0.004995789,0.002311258,-0.000858499,0.016946647,0.005747,-0.005876859,0.003942894,0.004570408,0.001988716,-0.00278236,0.001070458,-0.005677765,0.004326956,-0.001343271,-0.001232169,0.006998668,-0.00462161,-0.000342428,-0.017436511,0.004483024,0.000894217,0.004629518,0.005853732,0.001677335,0,-0.008446792,0.001040212,0.055531127,-0.000392023,0.00155641,-0.001273678,0.001045438,0.0046434,0.000922022,0.00672741,-0.006079127,-0.003750228,0.026755041,0.006692529,-0.009029237,-0.000493355,-0.003308237,0.007201744,-0.001242506,-0.004503288,-0.008453659,0.000476645,0.007593301,-0.000639605,0.011885605,-0.00123034,-0.009538241,0.007272743,-0.002444884,0.000377345,0.00421048,-0.005522787,0.006128223,0.008960276,-0.000938549,0.010543042,0.011841845,0.009034936,-0.00161424,0.002724502,-0.005361978,0.004773241,0.004723561,-0.010883172,-0.004980894,-0.005194862,0.006221497,0.005562326,0,0.00213811,0.005880726,0.007021541,-0.010479403
-0.000569781,0.022427877,0.00422346,-0.020595621,0.006554094,0.024126622,0.02898736,-0.001541197,-0.005665576,-0.005565937,0.011516358,0.003294064,-0.001505791,0.008291323,-0.016452694,0.003777088,-0.003706224,-0.012946155,-0.001719151,0.000975137,-0.002869372,-0.016736397,0.013678682,-0.007782168,-0.000662378,-0.002231414,0.007107322,0.002132792,-0.003026817,-0.004721379,0,-0.002279727,-0.00697268,0.009543317,0.012945093,0.01427458,0.00029779,0.006139927,0.002913972,-0.00060954,-0.001816591,-0.008518748,0.023125436,-0.004059471,0.004173565,0.007745919,0.006858904,0.014776752,0.011188071,-0.001537253,-0.016417571,0.004056763,0.001651997,0.008655432,0.014264124,0.012394263,-0.006934119,0.004133809,-0.013986176,-0.005402062,-0.005469912,0.00947378,0.001428979,0.010534023,0.001917498,0.009620605,0.003822588,-0.000252359,0.009180238,0.00528985,0.000754414,0.003294945,0.003948054,-0.009646885,-0.003291854,0.021825767,0.002732482,0.01047766,0.00081734,-0.004570926,0.00501044,-0.015577637,0.013140639,0.000942071,-0.004217603,-0.006591743,0.003639249,-0.009096196,-0.008754712,-0.010050372,-0.009058432,0.038687642,0.011594515,0.012511283
-0.00634345,-0.034652986,-0.003377495,0.004229841,-0.000502536,-0.015010879,-0.006568926,0.008447505,0.007547047,-0.002947384,-0.019268175,-0.013020145,-0.001884942,0.002748334,0,0.007511644,0.029108025,0.000333871,-0.002152906,-0.008920696,-0.009237856,0.0037785,0,-0.002761274,-0.001989947,-0.004758811,-0.004969943,-0.002132792,-0.01110519,0.008213589,0.003692128,-0.0097047,0.002911215,0.044451844,0.000642957,-0.013795467,-0.011682053,-0.004601115,-0.006812588,-0.007804776,-0.005469527,0.005687171,-0.007393068,0.016140239,0.006616228,0.00615393,-0.004058867,-0.00852838,0.007822588,0.003378981,0.030683171,0.001213872,-0.004963668,0.01205607,-0.025616314,-0.001120495,0.007427474,-0.001238494,0.013986176,0.00415801,-0.000669195,-0.000592981,-0.00333733,0.021474416,-0.001277894,-0.024772445,-0.007247878,0.006036225,-0.015789526,0.00121674,-0.00339958,-0.00329502,-0.006324187,0.005054323,-0.012799515,-0.02606021,-0.013045236,-0.007384562,-0.003000099,-0.001643427,-0.006895749,0.007480524,-0.003924092,0,0.006739718,-0.018153343,0.002073386,-0.013864634,0.01743322,0.003529047,-0.003358187,-0.017067916,0.009750582,0.00430448
-0.005504712,-0.00864736,-0.010201232,-0.001920596,0.004013827,-0.006676725,-0.010238143,-0.00664973,-0.006600781,-0.000508913,-0.011741981,-0.01634798,-0.001888773,0.002740879,-0.006093392,-0.002497588,-0.009057468,0.008977916,-0.008223244,-0.003173905,0.007512241,-0.006938046,-0.004376295,-0.010189925,0.00132713,0.005596175,-0.011093321,-0.012173394,-0.001972834,-0.018576487,-0.004926149,-0.000886717,-0.014641771,-0.010765129,-0.002574043,0.001435961,-0.001507783,0.002303151,-0.005876728,-0.006628097,0.007286117,-0.003787876,-0.005131122,-0.017497101,-0.000129194,-0.006925774,-0.000762888,0.004402518,-0.009787858,-0.012652691,-0.0142656,-0.009344015,-0.004382344,0.006287288,0.014425891,0.003357878,-0.004449796,-0.009128653,-0.036299123,-0.000830207,-0.004024176,-0.019766853,-0.003348403,-0.008829882,-0.001920133,-0.007191857,-0.004126105,-0.003768275,-0.004652801,-0.001622582,-0.004170446,0.002307526,-0.003973038,-0.008143523,-0.009587605,-0.007572088,0.00046061,-0.002473749,0.005176412,0,0.025668908,0.001353879,-0.019454014,-0.006613135,-0.000419998,-0.004861012,-0.000517772,-0.004452187,-0.009471282,0,-0.006992069,-0.004181948,-0.011481363,-0.009647234
0.005354473,0.024107367,0.013859885,-0.024125762,-0.002506753,0.016908559,0.01680707,0.017298867,0.001890449,0.009123053,0.0086243,-0.016849176,0,0.00182332,0.003754276,-0.013849672,0.007416722,0.008240993,0.012095301,0.016417942,0.005167938,-0.006508332,0.011146177,-0.002330365,0.002648988,0.0088889,0.008242361,0.011461371,0.003285713,0.013793372,0,0.004426098,0.00881084,-0.016534769,0.027329401,0.020827514,0.00241132,0.018990121,-0.005911214,0.004321289,0.010830341,-0.005708892,-0.003091105,0.022155993,-0.002719289,0.002314067,0.006844994,0.006952569,0.000655488,-0.007481061,0.009532976,0.003260141,-0.007906434,0.004689639,0.004083878,0.016620504,0,-0.014696727,-0.00867867,0.014020823,-0.004715289,0.011428593,0.005733476,0.015401666,0.003836407,0.024183451,-0.001379107,0.010266819,0.02109496,0.01730773,-0.022282897,0.016005733,0.007139964,0.007705141,0.011256049,-0.006194955,-0.00299786,0.001237639,0.005960638,0.005740161,0.005909468,-0.004747314,-0.004554008,0.009433959,-0.005897257,0,0.006713008,0.003944253,0.004746798,-0.003529047,-0.000483972,0.022274915,0.010910303,-0.005115266
0.001351267,0.002016615,-0.003376783,-0.002365702,0.007003648,0.00716007,0.015357744,-0.01448016,0,-0.019873147,-0.007837369,0.003895978,0.005279506,-0.000911361,-0.004694951,-0.021788878,0.021122033,0.003605176,0.003856759,0.003337326,-0.006896615,-0.001115533,0.002406776,0.013441527,-0.001323793,-0.036613506,-0.006085668,0.017649592,0,-0.013793372,-0.009925535,-0.001767947,0.004085104,-0.015795931,-0.013253679,0.00545045,0.001203589,0.00075223,-0.004953037,0.007975168,0.004478277,-0.000954519,0.005146617,-0.010010113,0.005689098,-0.00695822,-0.00227637,-0.001797871,-0.015187056,-0.002820156,0.016000424,-0.002444062,-0.000305286,-0.002185751,-0.011785917,0.024960817,0.003462761,0.013027916,-0.005097731,0.010185462,0.001349607,0.003284078,0.000476191,-0.006571784,0.004457195,0.001071509,0.00124129,-0.000747693,0.01553434,0.001196293,-0.004282713,-0.00097262,0.00157971,0.003939575,0.006645922,-0.002872182,-0.009280857,0.006779816,-0.001892774,0.000817291,0.003245361,0.009472318,0.005489099,-0.011331585,0.005477213,-0.00243949,-0.004126072,0.000507934,0.007078327,0.002522018,0,0.009179047,-0.00687687,0.029060982
-0.003894804,0.00321811,0.002814569,-0.01231405,-0.000498674,-0.001785277,0.009335017,0.006885092,0.001711762,-0.012950115,-0.002362905,-0.010114961,-0.005090386,0.018962192,0.011696028,0.012234786,0.022258473,0.023598695,-0.004715935,-0.001613339,-0.004044947,0.001911454,0.001921259,0.000920595,-0.001325195,-0.000860993,-0.007207102,-0.007022595,0.002402427,-0.004175416,0.003112399,-0.001771435,-0.010322141,0.0171288,0.012626448,-0.008108669,-0.017898527,-0.011342139,0.00889779,-0.004286636,0.000893191,0.003813077,0.000769772,0.000670521,0.001546306,-0.006225444,0.00353893,0.011501708,-0.003331952,0.000313626,0.016667092,0.001629885,-0.021777268,0.000937324,0.0020596,0.01458951,0.006889676,-0.007543778,-0.005428263,0.021256076,-0.016315967,-0.001193036,0.021202293,-0.017892255,-0.002544587,-0.003218184,-0.0020697,-0.002996374,0.007039888,0.004736932,-0.007440699,-0.000324491,-0.014308603,0.024596622,0.000946112,-0.010118026,-0.005907957,0.004665472,-0.004883342,0.004076579,0.006660637,-0.001347613,-0.003745335,0.001616545,0.003355682,0.005142678,0.005669089,0.009725172,0.003129713,0.004523746,-0.012422692,-0.001523978,-0.013314122,-0.007500042
0.006306029,-0.007659965,0.035614463,-0.00722008,-0.000998021,0.007121747,0.00924868,-0.000254017,-0.000972421,-0.000313007,0.023383776,-0.005096151,0.012396686,-0.000894898,-0.006766926,-0.006742808,0.018691969,0.011752037,0.008132098,0.012729211,0.026287115,-0.006866301,-0.001440598,0.00183814,0.012520749,0.002580601,0.012578785,0.000704578,-0.004591662,-0.000697502,0.004959494,0.005304919,0.002976996,0.021740007,0.018645559,0.005465117,0.002140414,0.010589909,0.003929379,0.003981169,-0.000893191,-0.003813077,0.00639146,0.012654118,0.007566453,0.003117674,0.008792884,-0.00765322,0.010954358,0.014944286,0.009140776,0.002846129,-0.009004075,0.010562401,0.002055535,0.014799355,0.012670719,0.002520813,-0.004711641,-0.055059777,-0.007567951,-0.000298482,0.00046618,0.003916882,0.005082716,-0.000767714,0.020100555,-0.002253105,0.016445782,0.005192727,0.028673016,0.01032949,0.012728893,0.013758214,0.014081302,-0.003881708,0.005200889,0.007371038,0.006235457,0.005679616,0.007814966,0.002693652,-0.005644581,-0.003876211,0.006261615,0.024007581,-0.000514256,0.015589448,0.003120283,0.005999976,-0.003929288,0.012127498,0.008703317,0.009241957
-6.80E-05,-0.000809657,0.013202628,0.037143569,0,-0.00533647,-0.020931109,-0.002035638,-0.001947255,-0.011645435,-0.010844237,0.004171329,-0.002242567,0.010685829,0.003505925,0.013122275,-0.00309136,0.000946502,-0.005985662,-0.001595399,-0.006791155,0.009409215,-0.010142573,-0.00506332,-0.006570364,0.01138972,-0.005371683,-0.012043944,0.000438427,-0.00840929,-0.009319519,0.007905393,-0.002976996,0.009404947,-0.025570399,-0.007659514,0.000610798,-0.000752588,0.006839149,0.00366078,-0.001789031,0.009505719,-0.001274986,0.008566982,-0.005509092,0.011605413,0.003495565,0.040401977,-0.018997444,0.003085533,-0.00364629,0.000405877,0.000476022,-0.002785078,0.003586904,-0.007372372,-0.005827946,0.002933494,0.021395097,0.01745679,0.003447112,0.002683133,0.014801411,-0.006274464,0.003795155,0.002148219,-0.003661832,0.00749072,0,-0.003592005,0.00305111,0.005124862,0.00157971,-0.003157994,-0.000932415,-0.000486313,0.012885194,-0.010458464,0.001620418,0.012861791,0,-0.004043264,-0.007304037,0.016370276,-0.004170181,0.023444882,0.017834891,0.003335676,0,-0.004496624,0.003438799,0,-0.003472394,0.003226967
